localpath,catalog,roughness
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/3213b_da_1.tif,3213b,0.0914165427134051
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/3213bb_dv_0.tif,3213bb,0.1667316145866623
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/3213c_da_0.tif,3213c,0.0285431421929123
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/3213cc_dh_2.tif,3213cc,0.0353726005418422
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/3213d_dp_1.tif,3213d,0.0251994015747902
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/3213dd_dv_0.tif,3213dd,0.0643911631286172
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/3213e_dp_0.tif,3213e,0.0442875549836546
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/3213ee_dh_2.tif,3213ee,0.0124171443168824
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/3213f_da_0.tif,3213f,0.0136273107077719
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/3213ff_dh_2.tif,3213ff,0.011852346463175
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/3213g_da_1.tif,3213g,0.0134174630123843
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/3213gg_dw_2.tif,3213gg,0.0304228091069562
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/3213h_dp_1.tif,3213h,0.1256327872599635
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/3213hh_dw_2.tif,3213hh,0.026461268430293
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/3213i_dv_2.tif,3213i,0.032540720628116
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/3213ii_dw_1.tif,3213ii,0.0987255596166739
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/3213j_dv_2.tif,3213j,0.0677938514150708
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/3213jj_dw_2.tif,3213jj,0.0669165479598722
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/3213k_dv_0.tif,3213k,0.0293107632926038
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/3213kk_dw_2.tif,3213kk,0.0629215778343246
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/3213l_dv_1.tif,3213l,0.0258750213710201
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/3213ll_dw_0.tif,3213ll,0.0596228810423097
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/3213m_dv_1.tif,3213m,0.0332920445885011
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/3213mm_dw_2.tif,3213mm,0.1225109675870123
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/3213n_dv_0.tif,3213n,0.0991150927464012
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/3213nn_dw_1.tif,3213nn,0.1146148976393056
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/3213o_dv_2.tif,3213o,0.0514503398777057
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/3213oo_db_0.tif,3213oo,0.1240700771369814
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/3213p_dv_2.tif,3213p,0.0714463285450051
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/3213pp_dc_2.tif,3213pp,0.2098557658944713
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/3213q_dv_1.tif,3213q,0.0771766069687591
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/3213qq_di_0.tif,3213qq,0.0111126689788624
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/3213r_dv_2.tif,3213r,0.135919641814884
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/3213rr_da_1.tif,3213rr,0.0226511122538846
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/3213s_dv_2.tif,3213s,0.0137946124712087
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/3213ss_dt_1.tif,3213ss,0.0362384132004276
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/3213t_dv_0.tif,3213t,0.0155650380282827
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/3213tt_dt_2.tif,3213tt,0.0387013960834453
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/3213u_dv_1.tif,3213u,0.0934205835317512
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/3213uu_dt_0.tif,3213uu,0.0529471057298698
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/3213v_dv_0.tif,3213v,0.0799522203535903
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/3213vv_dt_2.tif,3213vv,0.0556780001567856
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/3213w_dh_2.tif,3213w,0.064881387126104
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/3213ww_dt_2.tif,3213ww,0.0440714119942913
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/3213x_dv_0.tif,3213x,0.0284165616948923
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/3213xx_dt_1.tif,3213xx,0.0580641176044036
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/3213y_dv_1.tif,3213y,0.029023343969147
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/3213z_dv_1.tif,3213z,0.0555437285280819
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5506a_kp_1.tif,5506a,0.0470627983997064
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5506b_ki_0.tif,5506b,0.0355543953803521
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5506c_kk_2.tif,5506c,0.0097740117272878
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5506d_kp_0.tif,5506d,0.0334157447948234
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5506e_kp_1.tif,5506e,0.0236137545359194
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5506f_ke_1.tif,5506f,0.0382686942861859
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5506g_ko_0.tif,5506g,0.0330883703548129
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5506h_kp_1.tif,5506h,0.0284082638854104
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5506i_km_0.tif,5506i,0.1064750216855523
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5506j_ke_2.tif,5506j,0.097454838008334
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5506k_kp_1.tif,5506k,0.1111091796752841
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5507a_kp_1.tif,5507a,0.0128187825389836
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5507b_kk_1.tif,5507b,0.0537234456350761
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5507c_ke_1.tif,5507c,0.034900586669061
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5507d_kp_0.tif,5507d,0.0318753202250502
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5507e_km_1.tif,5507e,0.026341290916461
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5507f_ke_2.tif,5507f,0.0434245479521336
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5507g_ko_1.tif,5507g,0.038469060768969
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5507h_kp_0.tif,5507h,0.0294217965794805
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5507i_km_0.tif,5507i,0.1371976932450746
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5507j_ke_0.tif,5507j,0.1425573678644698
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5507k_kp_0.tif,5507k,0.0773900587741512
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5517a_kp_0.tif,5517a,0.0597375315165413
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5517b_ki_1.tif,5517b,0.0407351877625174
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5517c_kk_0.tif,5517c,0.0083040056509658
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5517d_kp_0.tif,5517d,0.0401385979267394
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5517e_km_1.tif,5517e,0.0273423453340778
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5517f_ke_1.tif,5517f,0.0658287142611971
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5517g_ko_1.tif,5517g,0.0448789199021788
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5517h_kp_2.tif,5517h,0.0267356945863403
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5517i_km_0.tif,5517i,0.1231501342985149
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5517j_ke_0.tif,5517j,0.0934112134724357
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5517k_kp_0.tif,5517k,0.0914714049613422
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5518a_kk_1.tif,5518a,0.0543200114203556
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5518b_ki_2.tif,5518b,0.0285904083912127
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5518c_kk_1.tif,5518c,0.0084629096829827
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5518d_kp_2.tif,5518d,0.0369384784971893
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5518e_km_0.tif,5518e,0.0285274356935136
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5518f_ke_1.tif,5518f,0.0635993584383542
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5518g_ko_0.tif,5518g,0.0503198262018159
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5518h_kp_0.tif,5518h,0.0300000787948848
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5518i_km_2.tif,5518i,0.1116339077082522
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5518j_ke_1.tif,5518j,0.1143363657546839
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5518k_kp_0.tif,5518k,0.0873769588466327
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5519a_kp_0.tif,5519a,0.0491913679340629
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5519b_ki_1.tif,5519b,0.0364943264575974
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5519c_kk_1.tif,5519c,0.0083838683306217
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5519d_kp_0.tif,5519d,0.0291060606834267
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5519e_kp_1.tif,5519e,0.0207453355548439
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5519f_ke_2.tif,5519f,0.0646295609912289
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5519g_ko_0.tif,5519g,0.0560419111896644
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5519h_kp_1.tif,5519h,0.0299734895326949
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5519i_km_2.tif,5519i,0.1237614960736866
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5519j_ke_0.tif,5519j,0.1115569235986033
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5519k_kp_1.tif,5519k,0.0934722611412346
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5520a_kp_2.tif,5520a,0.0463393843756835
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5520b_ki_0.tif,5520b,0.0316436705777676
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5520c_kk_2.tif,5520c,0.0077446294469721
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5520d_kp_1.tif,5520d,0.0332397835335197
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5520e_kp_0.tif,5520e,0.0221754158193079
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5520f_ke_1.tif,5520f,0.0600780339817889
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5520g_ko_1.tif,5520g,0.0406356389656756
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5520h_kp_1.tif,5520h,0.0301933995389191
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5520i_km_2.tif,5520i,0.1112920861587107
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5520j_ke_0.tif,5520j,0.1213496176061821
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5520k_kp_0.tif,5520k,0.093796622271703
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5523a_kp_0.tif,5523a,0.0150533867375456
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5523b_kk_1.tif,5523b,0.0568252167313751
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5523c_ke_1.tif,5523c,0.0377872626867063
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5523d_kp_0.tif,5523d,0.0284602448106641
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5523e_km_0.tif,5523e,0.0262474557046302
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5523f_ke_0.tif,5523f,0.0464916315845998
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5523g_ko_2.tif,5523g,0.0393632924805415
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5523h_kp_2.tif,5523h,0.0307626186128022
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5523i_km_0.tif,5523i,0.1300624730087619
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5523j_ke_0.tif,5523j,0.1414566036529895
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5523k_kp_2.tif,5523k,0.0724164319727703
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5524a_kp_1.tif,5524a,0.0138358111168558
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5524b_kk_2.tif,5524b,0.06192881088676
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5524c_ke_0.tif,5524c,0.0347505408345312
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5524d_kp_2.tif,5524d,0.0349111303745357
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5524e_km_0.tif,5524e,0.0286655786022039
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5524f_ke_2.tif,5524f,0.0453574655181665
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5524g_ko_0.tif,5524g,0.040855348598995
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5524h_kp_2.tif,5524h,0.0361334969252336
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5524i_km_2.tif,5524i,0.1331258499522736
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5524j_ke_1.tif,5524j,0.1402937508946607
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5524k_kp_1.tif,5524k,0.0809243051511947
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5525a_kp_0.tif,5525a,0.0124297269486048
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5525b_kk_0.tif,5525b,0.0558853546209556
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5525c_ke_1.tif,5525c,0.0357403844965309
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5525d_kp_1.tif,5525d,0.0326169168905115
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5525e_km_2.tif,5525e,0.0291499114829682
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5525f_ke_0.tif,5525f,0.049038234316721
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5525g_ko_1.tif,5525g,0.0641511606024275
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5525h_kp_2.tif,5525h,0.0373848010271523
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5525i_km_1.tif,5525i,0.127970236930704
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5525j_ke_1.tif,5525j,0.1069729995309821
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5525k_kp_1.tif,5525k,0.0925670205839059
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5526a_kp_0.tif,5526a,0.0101796626027952
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5526b_kk_2.tif,5526b,0.0541072157571394
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5526c_ke_2.tif,5526c,0.0424104077198687
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5526d_kp_1.tif,5526d,0.0556268198231902
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5526e_km_2.tif,5526e,0.033364607313527
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5526f_ke_1.tif,5526f,0.0534464613202504
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5526g_ko_0.tif,5526g,0.0534587701834945
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5526h_kp_1.tif,5526h,0.0348927865172699
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5526i_km_1.tif,5526i,0.1304492718196812
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5526j_ke_0.tif,5526j,0.1473678027152565
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/5526k_kp_0.tif,5526k,0.0845332671191191
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/693a_kk_1.tif,693a,0.060001214165134
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/693b_ki_1.tif,693b,0.0308647597554855
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/693c_kk_1.tif,693c,0.0091332944340844
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/693d_kp_1.tif,693d,0.0348460091488808
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/693e_km_1.tif,693e,0.0285553633603733
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/693f_ke_1.tif,693f,0.0563379358748184
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/693g_ko_1.tif,693g,0.0488082295266247
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/693h_kp_2.tif,693h,0.0280173955520672
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/693i_km_2.tif,693i,0.1111296267206862
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/693j_ke_0.tif,693j,0.1014174197412119
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/693k_kp_2.tif,693k,0.0744926807968869
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/870a_kp_0.tif,870a,0.0483226061459573
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/870b_ki_1.tif,870b,0.0344276352549039
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/870c_kk_0.tif,870c,0.010954473713364
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/870d_kp_1.tif,870d,0.0311388554199302
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/870e_kp_1.tif,870e,0.024795835229286
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/870f_ke_2.tif,870f,0.0577122649342811
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/870g_ko_1.tif,870g,0.0338898679873066
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/870h_kp_1.tif,870h,0.0303752441313875
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/870i_km_1.tif,870i,0.1140299339341152
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/870j_ke_1.tif,870j,0.1073627123058203
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/870k_kp_2.tif,870k,0.0809870990642973
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/876a_kp_0.tif,876a,0.0484020519553262
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/876b_ke_2.tif,876b,0.0394108985677543
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/876c_kk_2.tif,876c,0.0113390815503725
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/876d_kp_1.tif,876d,0.0319600757116441
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/876e_kp_2.tif,876e,0.0240911813728375
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/876f_ke_0.tif,876f,0.0615784831612213
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/876g_ko_2.tif,876g,0.0523175499947449
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/876h_kp_1.tif,876h,0.0272083926336845
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/876i_km_1.tif,876i,0.1344336972399874
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/876j_ke_0.tif,876j,0.1266720207215626
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/876k_kp_1.tif,876k,0.132459270273991
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/899a_kp_0.tif,899a,0.0482576511321036
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/899b_ki_1.tif,899b,0.047062702582448
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/899c_kk_2.tif,899c,0.0096919030880518
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/899d_kp_0.tif,899d,0.0302887328981326
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/899e_kp_2.tif,899e,0.0239905612317878
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/899f_ke_2.tif,899f,0.0452977207056303
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/899g_ko_0.tif,899g,0.0421792431489977
